Trial No,Stimulus,Trigger,Response,Response Time(ms),Correct,Block,Fixation Duration
Practice
Trials
1,E,6,3,2645,New Target,3,665
1,YZYZY,151,21,746,Correct,3,836
1,VFVNV,161,22,938,Correct,3,944
1,KYKYK,151,21,938,Correct,3,652
1,NKNKN,152,21,803,Correct,3,868
1,XVXNX,161,22,1166,Correct,3,907
1,RNRBR,72,22,1110,Incorrect,3,901
1,XNXNX,13,21,926,Correct,3,933
1,NXNXN,152,22,751,Incorrect,3,895
1,ZLZNZ,161,22,862,Correct,3,708
1,CXCNC,162,22,680,Correct,3,914
1,FYFRF,163,22,1170,Correct,3,726
1,BLZLZ,221,21,808,Correct,3,927
1,YZYZY,113,21,703,Correct,3,818
1,CYCYC,153,21,805,Correct,3,805
1,VZVZV,154,21,699,Correct,3,878
1,PXPRP,161,22,1081,Correct,3,782
1,YPYPY,151,21,812,Correct,3,895
1,CBCZC,81,22,1191,Incorrect,3,758
1,VNVNV,13,21,715,Correct,3,890
1,KRKFK,161,22,1027,Correct,3,729
1,XLXLB,225,21,1373,Correct,3,947
1,RFRPR,222,22,1243,Correct,3,842
1,XRXLX,161,22,1194,Correct,3,681
1,NZNPN,162,22,922,Correct,3,842
1,XZXZX,151,21,603,Correct,3,672
1,FZFZF,152,21,649,Correct,3,913
1,PFPFP,153,21,742,Correct,3,913
1,YZYXY,161,22,672,Correct,3,661
1,KPKBK,92,22,747,Incorrect,3,746
1,CXCPC,14,22,1197,Correct,3,697
1,VXVXV,151,21,780,Correct,3,676
1,NVNZN,161,22,1372,Correct,3,657
1,RKRVR,162,22,685,Correct,3,839
1,XRXRX,151,21,981,Correct,3,774
1,BRNFN,231,22,833,Correct,3,758
1,YRYNY,222,22,822,Correct,3,693
1,PBPBP,10,21,1531,Incorrect,3,915
1,ZYZXZ,14,22,1091,Correct,3,723
1,RZRVR,162,22,1005,Correct,3,700
1,XRXRX,151,21,993,Correct,3,760
1,KRKFK,161,22,1129,Correct,3,655
1,RKRKR,151,21,976,Correct,3,750
1,ZFBFZ,223,21,984,Correct,3,671
1,YZYVY,222,22,1046,Correct,3,883
1,XPXNX,162,22,863,Correct,3,730
1,YRYRY,151,21,652,Correct,3,699
1,VPVPV,152,21,677,Correct,3,724
1,CBCRC,111,22,986,Incorrect,3,820
1,RFRCR,14,22,928,Correct,3,842
1,CPCVC,162,22,793,Correct,3,909
1,RXRCR,163,22,1018,Correct,3,856
1,VNVLV,164,22,902,Correct,3,938
1,ZXZXZ,151,21,854,Correct,3,948
1,ZCZCZ,152,21,678,Correct,3,809
1,PYPNP,161,22,817,Correct,3,723
1,YKYPY,162,22,704,Correct,3,861
1,YRBXY,233,22,982,Correct,3,724
1,ZKZKZ,113,21,963,Correct,3,894
1,XLXNX,161,22,1242,Correct,3,942
1,KFKRB,235,22,1376,Correct,3,834
1,RXRLR,222,22,703,Correct,3,914
1,RBRBR,122,,,Incorrect,3,847
